DATAFLOW,LAST UPDATE,freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2012,43014,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2013,33717,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2014,47681,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2015,35290,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2016,28943,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2017,27725,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2018,26842,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2019,27020,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC,2020,25543,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2011,22087,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2012,22121,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2013,24963,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2014,23177,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2015,29764,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2016,23766,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2017,25015,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2018,25285,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2019,25755,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC1,2020,24279,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2011,42503,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2012,46315,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2013,27512,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2014,81222,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2015,90726,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2016,36857,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2017,32030,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2018,28487,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2019,31502,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC2,2020,30378,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2011,18464,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2012,18344,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2013,21718,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2014,22737,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2015,18579,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2016,24370,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2017,21046,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2018,24331,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2019,26306,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC3,2020,36361,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2011,106282,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2012,63843,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2013,55351,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2014,58718,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2015,48402,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2016,30780,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2017,32809,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2018,29266,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2019,27681,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITC4,2020,25924,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2011,6646,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2012,12472,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2013,6919,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2014,11239,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2015,14000,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2016,11870,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2017,13381,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2018,13969,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2019,13787,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF,2020,12191,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2011,10989,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2012,40962,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2013,11823,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2014,30459,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2015,22799,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2016,7998,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2017,7887,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2018,9615,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2019,12245,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF1,2020,8136,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2011,3290,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2012,2938,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2013,3989,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2014,1985,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2015,19070,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2016,8375,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2017,7346,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2018,9062,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2019,8948,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF2,2020,7956,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2011,9981,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2012,18388,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2013,14263,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2014,14380,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2015,26897,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2016,19649,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2017,25835,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2018,25755,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2019,19351,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF3,2020,20117,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2011,8639,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2012,6178,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2013,5165,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2014,7919,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2015,3800,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2016,14814,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2017,15763,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2018,14686,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2019,15009,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF4,2020,12273,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2011,4062,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2012,1270,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2013,3286,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2014,5736,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2015,7898,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2016,8467,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2017,8275,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2018,8988,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2019,8567,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF5,2020,7899,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2011,4570,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2012,4500,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2013,3093,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2014,6273,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2015,3508,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2016,11918,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2017,15180,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2018,15710,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2019,13980,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITF6,2020,14219,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2011,44988,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2012,10352,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2013,6309,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2014,9531,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2015,7752,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2016,11799,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2017,13029,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2018,12647,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2019,11698,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG,2020,11828,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2011,83947,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2012,13461,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2013,6479,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2014,8559,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2015,6776,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2016,11708,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2017,13514,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2018,13429,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2019,12388,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG1,2020,11209,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2011,6029,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2012,7242,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2013,6138,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2014,10503,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2015,8728,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2016,11889,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2017,12544,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2018,11865,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2019,10791,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITG2,2020,12643,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2011,25605,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2012,18805,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2013,27349,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2014,27619,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2015,34614,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2016,24303,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2017,29786,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2018,29247,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2019,20194,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH,2020,17295,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2011,36032,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2012,32402,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2013,31160,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2014,31784,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2015,44949,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2016,37429,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2017,42913,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2018,44067,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2019,31939,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH3,2020,27972,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2011,13659,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2012,11615,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2013,9586,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2014,14128,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2015,16966,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2016,17218,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2017,25184,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2018,23089,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2019,21891,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH4,2020,18053,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2011,37565,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2012,14186,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2013,51833,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2014,37983,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2015,39272,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2016,18263,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2017,21263,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2018,20586,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2019,15082,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITH5,2020,12756,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2011,19164,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2012,15508,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2013,26465,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2014,14293,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2015,11889,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2016,15162,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2017,17565,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2018,18801,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2019,17388,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI,2020,15734,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2011,23175,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2012,22708,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2013,38863,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2014,21456,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2015,14234,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2016,17484,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2017,18339,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2018,22137,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2019,17039,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI1,2020,15306,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2011,26355,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2012,11266,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2013,12451,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2014,3176,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2015,9642,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2016,13411,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2017,15609,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2018,14987,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2019,16079,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI2,2020,11653,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2011,2527,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2012,10777,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2013,16491,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2014,10184,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2015,5190,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2016,6627,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2017,12233,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2018,12007,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2019,13102,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI3,2020,12423,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2011,24155,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2012,14702,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2013,15083,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2014,22546,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2015,18421,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2016,23124,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2017,24080,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2018,26073,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2019,26172,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,ITI4,2020,27682,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2011,2730,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2012,2893,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2013,4082,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2014,4739,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2015,2151,b
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2016,2456,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2017,2170,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2018,2352,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2019,2533,
ESTAT:APRI_LPRC(1.0),11/03/22 23:00:00,A,NAC_HA,J0000,LT,2020,2840,
